"Date & Time (Winter)","Attribute Name","Zefat Har Kenaan"
"18/08/2025 03:50","Rainfall (mm)","0"
"18/08/2025 04:00","Rainfall (mm)","0"
"18/08/2025 04:10","Rainfall (mm)","0"
"18/08/2025 04:20","Rainfall (mm)","0"
"18/08/2025 04:30","Rainfall (mm)","0"
"18/08/2025 04:40","Rainfall (mm)","0"
"18/08/2025 04:50","Rainfall (mm)","0"
"18/08/2025 05:00","Rainfall (mm)","0"
"18/08/2025 05:10","Rainfall (mm)","0"
"18/08/2025 05:20","Rainfall (mm)","0"
"18/08/2025 05:30","Rainfall (mm)","0"
"18/08/2025 05:40","Rainfall (mm)","0"
"18/08/2025 05:50","Rainfall (mm)","0"
"18/08/2025 06:00","Rainfall (mm)","0"
"18/08/2025 06:10","Rainfall (mm)","0"
"18/08/2025 06:20","Rainfall (mm)","0"
"18/08/2025 06:30","Rainfall (mm)","0"
"18/08/2025 06:40","Rainfall (mm)","0"
"18/08/2025 06:50","Rainfall (mm)","0"
"18/08/2025 07:00","Rainfall (mm)","0"
"18/08/2025 07:10","Rainfall (mm)","0"
"18/08/2025 07:20","Rainfall (mm)","0"
"18/08/2025 07:30","Rainfall (mm)","0"
"18/08/2025 07:40","Rainfall (mm)","0"
"18/08/2025 07:50","Rainfall (mm)","0"
"18/08/2025 08:00","Rainfall (mm)","0"
"18/08/2025 08:10","Rainfall (mm)","0"
"18/08/2025 08:20","Rainfall (mm)","0"
"18/08/2025 08:30","Rainfall (mm)","0"
"18/08/2025 08:40","Rainfall (mm)","0"
"18/08/2025 08:50","Rainfall (mm)","0"
"18/08/2025 09:00","Rainfall (mm)","0"
"18/08/2025 09:10","Rainfall (mm)","0"
"18/08/2025 09:20","Rainfall (mm)","0"
"18/08/2025 09:30","Rainfall (mm)","0"
"18/08/2025 09:40","Rainfall (mm)","0"
"18/08/2025 09:50","Rainfall (mm)","0"
"18/08/2025 10:00","Rainfall (mm)","0"
"18/08/2025 10:10","Rainfall (mm)","0"
"18/08/2025 10:20","Rainfall (mm)","0"
"18/08/2025 10:30","Rainfall (mm)","0"
"18/08/2025 10:40","Rainfall (mm)","0"
"18/08/2025 10:50","Rainfall (mm)","0"
"18/08/2025 11:00","Rainfall (mm)","0"
"18/08/2025 11:10","Rainfall (mm)","0"
"18/08/2025 11:20","Rainfall (mm)","0"
"18/08/2025 11:30","Rainfall (mm)","0"
"18/08/2025 11:40","Rainfall (mm)","0"
"18/08/2025 11:50","Rainfall (mm)","0"
"18/08/2025 12:00","Rainfall (mm)","0"
"18/08/2025 12:10","Rainfall (mm)","0"
"18/08/2025 12:20","Rainfall (mm)","0"
"18/08/2025 12:30","Rainfall (mm)","0"
"18/08/2025 12:40","Rainfall (mm)","0"
"18/08/2025 12:50","Rainfall (mm)","0"
"18/08/2025 13:00","Rainfall (mm)","0"
"18/08/2025 13:10","Rainfall (mm)","0"
"18/08/2025 13:20","Rainfall (mm)","0"
"18/08/2025 13:30","Rainfall (mm)","0"
"18/08/2025 13:40","Rainfall (mm)","0"
"18/08/2025 13:50","Rainfall (mm)","0"
"18/08/2025 14:00","Rainfall (mm)","0"
"18/08/2025 14:10","Rainfall (mm)","0"
"18/08/2025 14:20","Rainfall (mm)","0"
"18/08/2025 14:30","Rainfall (mm)","0"
"18/08/2025 14:40","Rainfall (mm)","0"
"18/08/2025 14:50","Rainfall (mm)","0"
"18/08/2025 15:00","Rainfall (mm)","0"
"18/08/2025 15:10","Rainfall (mm)","0"
"18/08/2025 15:20","Rainfall (mm)","0"
"18/08/2025 15:30","Rainfall (mm)","0"
"18/08/2025 15:40","Rainfall (mm)","0"
"18/08/2025 15:50","Rainfall (mm)","0"
"18/08/2025 16:00","Rainfall (mm)","0"
"18/08/2025 16:10","Rainfall (mm)","0"
"18/08/2025 16:20","Rainfall (mm)","0"
"18/08/2025 16:30","Rainfall (mm)","0"
"18/08/2025 16:40","Rainfall (mm)","0"
"18/08/2025 16:50","Rainfall (mm)","0"
"18/08/2025 17:00","Rainfall (mm)","0"
"18/08/2025 17:10","Rainfall (mm)","0"
"18/08/2025 17:20","Rainfall (mm)","0"
"18/08/2025 17:30","Rainfall (mm)","0"
"18/08/2025 17:40","Rainfall (mm)","0"
"18/08/2025 17:50","Rainfall (mm)","0"
"18/08/2025 18:00","Rainfall (mm)","0"
"18/08/2025 18:10","Rainfall (mm)","0"
"18/08/2025 18:20","Rainfall (mm)","0"
"18/08/2025 18:30","Rainfall (mm)","0"
"18/08/2025 18:40","Rainfall (mm)","0"
"18/08/2025 18:50","Rainfall (mm)","0"
"18/08/2025 19:00","Rainfall (mm)","0"
"18/08/2025 19:10","Rainfall (mm)","0"
"18/08/2025 19:20","Rainfall (mm)","0"
"18/08/2025 19:30","Rainfall (mm)","0"
"18/08/2025 19:40","Rainfall (mm)","0"
"18/08/2025 19:50","Rainfall (mm)","0"
"18/08/2025 20:00","Rainfall (mm)","0"
"18/08/2025 20:10","Rainfall (mm)","0"
"18/08/2025 20:20","Rainfall (mm)","0"
"18/08/2025 20:30","Rainfall (mm)","0"
"18/08/2025 20:40","Rainfall (mm)","0"
"18/08/2025 20:50","Rainfall (mm)","0"
"18/08/2025 21:00","Rainfall (mm)","0"
"18/08/2025 21:10","Rainfall (mm)","0"
"18/08/2025 21:20","Rainfall (mm)","0"
"18/08/2025 21:30","Rainfall (mm)","0"
"18/08/2025 21:40","Rainfall (mm)","0"
"18/08/2025 21:50","Rainfall (mm)","0"
"18/08/2025 22:00","Rainfall (mm)","0"
"18/08/2025 22:10","Rainfall (mm)","0"
"18/08/2025 22:20","Rainfall (mm)","0"
"18/08/2025 22:30","Rainfall (mm)","0"
"18/08/2025 22:40","Rainfall (mm)","0"
"18/08/2025 22:50","Rainfall (mm)","0"
"18/08/2025 23:00","Rainfall (mm)","0"
"18/08/2025 23:10","Rainfall (mm)","0"
"18/08/2025 23:20","Rainfall (mm)","0"
"18/08/2025 23:30","Rainfall (mm)","0"
"18/08/2025 23:40","Rainfall (mm)","0"
"18/08/2025 23:50","Rainfall (mm)","0"
"19/08/2025 00:00","Rainfall (mm)","0"
"19/08/2025 00:10","Rainfall (mm)","0"
"19/08/2025 00:20","Rainfall (mm)","0"
"19/08/2025 00:30","Rainfall (mm)","0"
"19/08/2025 00:40","Rainfall (mm)","0"
"19/08/2025 00:50","Rainfall (mm)","0"
"19/08/2025 01:00","Rainfall (mm)","0"
"19/08/2025 01:10","Rainfall (mm)","0"
"19/08/2025 01:20","Rainfall (mm)","0"
"19/08/2025 01:30","Rainfall (mm)","0"
"19/08/2025 01:40","Rainfall (mm)","0"
"19/08/2025 01:50","Rainfall (mm)","0"
"19/08/2025 02:00","Rainfall (mm)","0"
"19/08/2025 02:10","Rainfall (mm)","0"
"19/08/2025 02:20","Rainfall (mm)","0"
"19/08/2025 02:30","Rainfall (mm)","0"
"19/08/2025 02:40","Rainfall (mm)","0"
"19/08/2025 02:50","Rainfall (mm)","0"
"19/08/2025 03:00","Rainfall (mm)","0"
"19/08/2025 03:10","Rainfall (mm)","0"
"19/08/2025 03:20","Rainfall (mm)","0"
"19/08/2025 03:30","Rainfall (mm)","0"
"19/08/2025 03:40","Rainfall (mm)","0"
"19/08/2025 03:50","Rainfall (mm)","0"
"19/08/2025 04:00","Rainfall (mm)","0"
"19/08/2025 04:10","Rainfall (mm)","0"
"19/08/2025 04:20","Rainfall (mm)","0"
"19/08/2025 04:30","Rainfall (mm)","0"
"19/08/2025 04:40","Rainfall (mm)","0"
"19/08/2025 04:50","Rainfall (mm)","0"
"19/08/2025 05:00","Rainfall (mm)","0"
"19/08/2025 05:10","Rainfall (mm)","0"
"19/08/2025 05:20","Rainfall (mm)","0"
"19/08/2025 05:30","Rainfall (mm)","0"
"19/08/2025 05:40","Rainfall (mm)","0"
"19/08/2025 05:50","Rainfall (mm)","0"
"19/08/2025 06:00","Rainfall (mm)","0"
"19/08/2025 06:10","Rainfall (mm)","0"
"19/08/2025 06:20","Rainfall (mm)","0"
"19/08/2025 06:30","Rainfall (mm)","0"
"19/08/2025 06:40","Rainfall (mm)","0"
"19/08/2025 06:50","Rainfall (mm)","0"
"19/08/2025 07:00","Rainfall (mm)","0"
"19/08/2025 07:10","Rainfall (mm)","0"
"19/08/2025 07:20","Rainfall (mm)","0"
"19/08/2025 07:30","Rainfall (mm)","0"
"19/08/2025 07:40","Rainfall (mm)","0"
"19/08/2025 07:50","Rainfall (mm)","0"
"19/08/2025 08:00","Rainfall (mm)","0"
"19/08/2025 08:10","Rainfall (mm)","0"
"19/08/2025 08:20","Rainfall (mm)","0"
"19/08/2025 08:30","Rainfall (mm)","0"
"19/08/2025 08:40","Rainfall (mm)","0"
"19/08/2025 08:50","Rainfall (mm)","0"
"19/08/2025 09:00","Rainfall (mm)","0"
"19/08/2025 09:10","Rainfall (mm)","0"
"19/08/2025 09:20","Rainfall (mm)","0"
"19/08/2025 09:30","Rainfall (mm)","0"
"19/08/2025 09:40","Rainfall (mm)","0"
"19/08/2025 09:50","Rainfall (mm)","0"
"19/08/2025 10:00","Rainfall (mm)","0"
"19/08/2025 10:10","Rainfall (mm)","0"
"19/08/2025 10:20","Rainfall (mm)","0"
"19/08/2025 10:30","Rainfall (mm)","0"
"19/08/2025 10:40","Rainfall (mm)","0"
"19/08/2025 10:50","Rainfall (mm)","0"
"19/08/2025 11:00","Rainfall (mm)","0"
"19/08/2025 11:10","Rainfall (mm)","0"
"19/08/2025 11:20","Rainfall (mm)","0"
"19/08/2025 11:30","Rainfall (mm)","0"
"19/08/2025 11:40","Rainfall (mm)","0"
"19/08/2025 11:50","Rainfall (mm)","0"
"19/08/2025 12:00","Rainfall (mm)","0"
"19/08/2025 12:10","Rainfall (mm)","0"
"19/08/2025 12:20","Rainfall (mm)","0"
"19/08/2025 12:30","Rainfall (mm)","0"
"19/08/2025 12:40","Rainfall (mm)","0"
"19/08/2025 12:50","Rainfall (mm)","0"
"19/08/2025 13:00","Rainfall (mm)","0"
"19/08/2025 13:10","Rainfall (mm)","0"
"19/08/2025 13:20","Rainfall (mm)","0"
"19/08/2025 13:30","Rainfall (mm)","0"
"19/08/2025 13:40","Rainfall (mm)","0"
"19/08/2025 13:50","Rainfall (mm)","0"
"19/08/2025 14:00","Rainfall (mm)","0"
"19/08/2025 14:10","Rainfall (mm)","0"
"19/08/2025 14:20","Rainfall (mm)","0"
"19/08/2025 14:30","Rainfall (mm)","0"
"19/08/2025 14:40","Rainfall (mm)","0"
"19/08/2025 14:50","Rainfall (mm)","0"
"19/08/2025 15:00","Rainfall (mm)","0"
"19/08/2025 15:10","Rainfall (mm)","0"
"19/08/2025 15:20","Rainfall (mm)","0"
"19/08/2025 15:30","Rainfall (mm)","0"
"19/08/2025 15:40","Rainfall (mm)","0"
"19/08/2025 15:50","Rainfall (mm)","0"
"19/08/2025 16:00","Rainfall (mm)","0"
"19/08/2025 16:10","Rainfall (mm)","0"
"19/08/2025 16:20","Rainfall (mm)","0"
"19/08/2025 16:30","Rainfall (mm)","0"
"19/08/2025 16:40","Rainfall (mm)","0"
"19/08/2025 16:50","Rainfall (mm)","0"
"19/08/2025 17:00","Rainfall (mm)","0"
"19/08/2025 17:10","Rainfall (mm)","0"
"19/08/2025 17:20","Rainfall (mm)","0"
"19/08/2025 17:30","Rainfall (mm)","0"
"19/08/2025 17:40","Rainfall (mm)","0"
"19/08/2025 17:50","Rainfall (mm)","0"
"19/08/2025 18:00","Rainfall (mm)","0"
"19/08/2025 18:10","Rainfall (mm)","0"
"19/08/2025 18:20","Rainfall (mm)","0"
"19/08/2025 18:30","Rainfall (mm)","0"
"19/08/2025 18:40","Rainfall (mm)","0"
"19/08/2025 18:50","Rainfall (mm)","0"
"19/08/2025 19:00","Rainfall (mm)","0"
"19/08/2025 19:10","Rainfall (mm)","0"
"19/08/2025 19:20","Rainfall (mm)","0"
"19/08/2025 19:30","Rainfall (mm)","0"
"19/08/2025 19:40","Rainfall (mm)","0"
"19/08/2025 19:50","Rainfall (mm)","0"
"19/08/2025 20:00","Rainfall (mm)","0"
"19/08/2025 20:10","Rainfall (mm)","0"
"19/08/2025 20:20","Rainfall (mm)","0"
"19/08/2025 20:30","Rainfall (mm)","0"
"19/08/2025 20:40","Rainfall (mm)","0"
"19/08/2025 20:50","Rainfall (mm)","0"
"19/08/2025 21:00","Rainfall (mm)","0"
"19/08/2025 21:10","Rainfall (mm)","0"
"19/08/2025 21:20","Rainfall (mm)","0"
"19/08/2025 21:30","Rainfall (mm)","0"
"19/08/2025 21:40","Rainfall (mm)","0"
"19/08/2025 21:50","Rainfall (mm)","0"
"19/08/2025 22:00","Rainfall (mm)","0"
"19/08/2025 22:10","Rainfall (mm)","0"
"19/08/2025 22:20","Rainfall (mm)","0"
"19/08/2025 22:30","Rainfall (mm)","0"
"19/08/2025 22:40","Rainfall (mm)","0"
"19/08/2025 22:50","Rainfall (mm)","0"
"19/08/2025 23:00","Rainfall (mm)","0"
"19/08/2025 23:10","Rainfall (mm)","0"
"19/08/2025 23:20","Rainfall (mm)","0"
"19/08/2025 23:30","Rainfall (mm)","0"
"19/08/2025 23:40","Rainfall (mm)","0"
"19/08/2025 23:50","Rainfall (mm)","0"
"20/08/2025 00:00","Rainfall (mm)","0"
"20/08/2025 00:10","Rainfall (mm)","0"
"20/08/2025 00:20","Rainfall (mm)","0"
"20/08/2025 00:30","Rainfall (mm)","0"
"20/08/2025 00:40","Rainfall (mm)","0"
"20/08/2025 00:50","Rainfall (mm)","0"
"20/08/2025 01:00","Rainfall (mm)","0"
"20/08/2025 01:10","Rainfall (mm)","0"
"20/08/2025 01:20","Rainfall (mm)","0"
"20/08/2025 01:30","Rainfall (mm)","0"
"20/08/2025 01:40","Rainfall (mm)","0"
"20/08/2025 01:50","Rainfall (mm)","0"
"20/08/2025 02:00","Rainfall (mm)","0"
"20/08/2025 02:10","Rainfall (mm)","0"
"20/08/2025 02:20","Rainfall (mm)","0"
"20/08/2025 02:30","Rainfall (mm)","0"
"20/08/2025 02:40","Rainfall (mm)","0"
"20/08/2025 02:50","Rainfall (mm)","0"
"20/08/2025 03:00","Rainfall (mm)","0"
"20/08/2025 03:10","Rainfall (mm)","0"
"20/08/2025 03:20","Rainfall (mm)","0"
"20/08/2025 03:30","Rainfall (mm)","0"
"20/08/2025 03:40","Rainfall (mm)","0"
"20/08/2025 03:50","Rainfall (mm)","0"
"20/08/2025 04:00","Rainfall (mm)","0"
"20/08/2025 04:10","Rainfall (mm)","0"
"20/08/2025 04:20","Rainfall (mm)","0"
"20/08/2025 04:30","Rainfall (mm)","0"
"20/08/2025 04:40","Rainfall (mm)","0"
"20/08/2025 04:50","Rainfall (mm)","0"
"20/08/2025 05:00","Rainfall (mm)","0"
"20/08/2025 05:10","Rainfall (mm)","0"
"20/08/2025 05:20","Rainfall (mm)","0"
"20/08/2025 05:30","Rainfall (mm)","0"
"20/08/2025 05:40","Rainfall (mm)","0"
"20/08/2025 05:50","Rainfall (mm)","0"
"20/08/2025 06:00","Rainfall (mm)","0"
"20/08/2025 06:10","Rainfall (mm)","0"
"20/08/2025 06:20","Rainfall (mm)","0"
"20/08/2025 06:30","Rainfall (mm)","0"
"20/08/2025 06:40","Rainfall (mm)","0"
"20/08/2025 06:50","Rainfall (mm)","0"
"20/08/2025 07:00","Rainfall (mm)","0"
"20/08/2025 07:10","Rainfall (mm)","0"
"20/08/2025 07:20","Rainfall (mm)","0"
"20/08/2025 07:30","Rainfall (mm)","0"
"20/08/2025 07:40","Rainfall (mm)","0"
"20/08/2025 07:50","Rainfall (mm)","0"
"20/08/2025 08:00","Rainfall (mm)","0"
"20/08/2025 08:10","Rainfall (mm)","0"
"20/08/2025 08:20","Rainfall (mm)","0"
"20/08/2025 08:30","Rainfall (mm)","0"
"20/08/2025 08:40","Rainfall (mm)","0"
"20/08/2025 08:50","Rainfall (mm)","0"
"20/08/2025 09:00","Rainfall (mm)","0"
"20/08/2025 09:10","Rainfall (mm)","0"
"20/08/2025 09:20","Rainfall (mm)","0"
"20/08/2025 09:30","Rainfall (mm)","0"
"20/08/2025 09:40","Rainfall (mm)","0"
"20/08/2025 09:50","Rainfall (mm)","0"
"20/08/2025 10:00","Rainfall (mm)","0"
"20/08/2025 10:10","Rainfall (mm)","0"
"20/08/2025 10:20","Rainfall (mm)","0"
"20/08/2025 10:30","Rainfall (mm)","0"
"20/08/2025 10:40","Rainfall (mm)","0"
"20/08/2025 10:50","Rainfall (mm)","0"
"20/08/2025 11:00","Rainfall (mm)","0"
"20/08/2025 11:10","Rainfall (mm)","0"
"20/08/2025 11:20","Rainfall (mm)","0"
"20/08/2025 11:30","Rainfall (mm)","0"
"20/08/2025 11:40","Rainfall (mm)","0"
"20/08/2025 11:50","Rainfall (mm)","0"
"20/08/2025 12:00","Rainfall (mm)","0"
"20/08/2025 12:10","Rainfall (mm)","0"
"20/08/2025 12:20","Rainfall (mm)","0"
"20/08/2025 12:30","Rainfall (mm)","0"
"20/08/2025 12:40","Rainfall (mm)","0"
"20/08/2025 12:50","Rainfall (mm)","0"
"20/08/2025 13:00","Rainfall (mm)","0"
"20/08/2025 13:10","Rainfall (mm)","0"
"20/08/2025 13:20","Rainfall (mm)","0"
"20/08/2025 13:30","Rainfall (mm)","0"
"20/08/2025 13:40","Rainfall (mm)","0"
"20/08/2025 13:50","Rainfall (mm)","0"
"20/08/2025 14:00","Rainfall (mm)","0"
"20/08/2025 14:10","Rainfall (mm)","0"
"20/08/2025 14:20","Rainfall (mm)","0"
"20/08/2025 14:30","Rainfall (mm)","0"
"20/08/2025 14:40","Rainfall (mm)","0"
"20/08/2025 14:50","Rainfall (mm)","0"
"20/08/2025 15:00","Rainfall (mm)","0"
"20/08/2025 15:10","Rainfall (mm)","0"
"20/08/2025 15:20","Rainfall (mm)","0"
"20/08/2025 15:30","Rainfall (mm)","0"
"20/08/2025 15:40","Rainfall (mm)","0"
"20/08/2025 15:50","Rainfall (mm)","0"
"20/08/2025 16:00","Rainfall (mm)","0"
"20/08/2025 16:10","Rainfall (mm)","0"
"20/08/2025 16:20","Rainfall (mm)","0"
"20/08/2025 16:30","Rainfall (mm)","0"
"20/08/2025 16:40","Rainfall (mm)","0"
"20/08/2025 16:50","Rainfall (mm)","0"
"20/08/2025 17:00","Rainfall (mm)","0"
"20/08/2025 17:10","Rainfall (mm)","0"
"20/08/2025 17:20","Rainfall (mm)","0"
"20/08/2025 17:30","Rainfall (mm)","0"
"20/08/2025 17:40","Rainfall (mm)","0"
"20/08/2025 17:50","Rainfall (mm)","0"
"20/08/2025 18:00","Rainfall (mm)","0"
"20/08/2025 18:10","Rainfall (mm)","0"
"20/08/2025 18:20","Rainfall (mm)","0"
"20/08/2025 18:30","Rainfall (mm)","0"
"20/08/2025 18:40","Rainfall (mm)","0"
"20/08/2025 18:50","Rainfall (mm)","0"
"20/08/2025 19:00","Rainfall (mm)","0"
"20/08/2025 19:10","Rainfall (mm)","0"
"20/08/2025 19:20","Rainfall (mm)","0"
"20/08/2025 19:30","Rainfall (mm)","0"
"20/08/2025 19:40","Rainfall (mm)","0"
"20/08/2025 19:50","Rainfall (mm)","0"
"20/08/2025 20:00","Rainfall (mm)","0"
"20/08/2025 20:10","Rainfall (mm)","0"
"20/08/2025 20:20","Rainfall (mm)","0"
"20/08/2025 20:30","Rainfall (mm)","0"
"20/08/2025 20:40","Rainfall (mm)","0"
"20/08/2025 20:50","Rainfall (mm)","0"
"20/08/2025 21:00","Rainfall (mm)","0"
"20/08/2025 21:10","Rainfall (mm)","0"
"20/08/2025 21:20","Rainfall (mm)","0"
"20/08/2025 21:30","Rainfall (mm)","0"
"20/08/2025 21:40","Rainfall (mm)","0"
"20/08/2025 21:50","Rainfall (mm)","0"
"20/08/2025 22:00","Rainfall (mm)","0"
"20/08/2025 22:10","Rainfall (mm)","0"
"20/08/2025 22:20","Rainfall (mm)","0"
"20/08/2025 22:30","Rainfall (mm)","0"
"20/08/2025 22:40","Rainfall (mm)","0"
"20/08/2025 22:50","Rainfall (mm)","0"
"20/08/2025 23:00","Rainfall (mm)","0"
"20/08/2025 23:10","Rainfall (mm)","0"
"20/08/2025 23:20","Rainfall (mm)","0"
"20/08/2025 23:30","Rainfall (mm)","0"
"20/08/2025 23:40","Rainfall (mm)","0"
"20/08/2025 23:50","Rainfall (mm)","0"
"21/08/2025 00:00","Rainfall (mm)","0"
"21/08/2025 00:10","Rainfall (mm)","0"
"21/08/2025 00:20","Rainfall (mm)","0"
"21/08/2025 00:30","Rainfall (mm)","0"
"21/08/2025 00:40","Rainfall (mm)","0"
"21/08/2025 00:50","Rainfall (mm)","0"
"21/08/2025 01:00","Rainfall (mm)","0"
"21/08/2025 01:10","Rainfall (mm)","0"
"21/08/2025 01:20","Rainfall (mm)","0"
"21/08/2025 01:30","Rainfall (mm)","0"
"21/08/2025 01:40","Rainfall (mm)","0"
"21/08/2025 01:50","Rainfall (mm)","0"
"21/08/2025 02:00","Rainfall (mm)","0"
"21/08/2025 02:10","Rainfall (mm)","0"
"21/08/2025 02:20","Rainfall (mm)","0"
"21/08/2025 02:30","Rainfall (mm)","0"
"21/08/2025 02:40","Rainfall (mm)","0"
"21/08/2025 02:50","Rainfall (mm)","0"
"21/08/2025 03:00","Rainfall (mm)","0"
"21/08/2025 03:10","Rainfall (mm)","0"
"21/08/2025 03:20","Rainfall (mm)","0"
"21/08/2025 03:30","Rainfall (mm)","0"
"21/08/2025 03:40","Rainfall (mm)","0"
"21/08/2025 03:50","Rainfall (mm)","0"
"21/08/2025 04:00","Rainfall (mm)","0"
"21/08/2025 04:10","Rainfall (mm)","0"
"21/08/2025 04:20","Rainfall (mm)","0"
"21/08/2025 04:30","Rainfall (mm)","0"
"21/08/2025 04:40","Rainfall (mm)","0"
"21/08/2025 04:50","Rainfall (mm)","0"
"21/08/2025 05:00","Rainfall (mm)","0"
"21/08/2025 05:10","Rainfall (mm)","0"
"21/08/2025 05:20","Rainfall (mm)","0"
"21/08/2025 05:30","Rainfall (mm)","0"
"21/08/2025 05:40","Rainfall (mm)","0"
"21/08/2025 05:50","Rainfall (mm)","0"
"21/08/2025 06:00","Rainfall (mm)","0"
"21/08/2025 06:10","Rainfall (mm)","0"
"21/08/2025 06:20","Rainfall (mm)","0"
"21/08/2025 06:30","Rainfall (mm)","0"
"21/08/2025 06:40","Rainfall (mm)","0"
"21/08/2025 06:50","Rainfall (mm)","0"
"21/08/2025 07:00","Rainfall (mm)","0"
"21/08/2025 07:10","Rainfall (mm)","0"
"21/08/2025 07:20","Rainfall (mm)","0"
"21/08/2025 07:30","Rainfall (mm)","0"
"21/08/2025 07:40","Rainfall (mm)","0"
"21/08/2025 07:50","Rainfall (mm)","0"
"21/08/2025 08:00","Rainfall (mm)","0"
"21/08/2025 08:10","Rainfall (mm)","0"
"21/08/2025 08:20","Rainfall (mm)","0"
"21/08/2025 08:30","Rainfall (mm)","0"
"21/08/2025 08:40","Rainfall (mm)","0"
"21/08/2025 08:50","Rainfall (mm)","0"
"21/08/2025 09:00","Rainfall (mm)","0"
"21/08/2025 09:10","Rainfall (mm)","0"
"21/08/2025 09:20","Rainfall (mm)","0"
"21/08/2025 09:30","Rainfall (mm)","0"
"21/08/2025 09:40","Rainfall (mm)","0"
"21/08/2025 09:50","Rainfall (mm)","0"
"21/08/2025 10:00","Rainfall (mm)","0"
"21/08/2025 10:10","Rainfall (mm)","0"
"21/08/2025 10:20","Rainfall (mm)","0"
"21/08/2025 10:30","Rainfall (mm)","0"
"21/08/2025 10:40","Rainfall (mm)","0"
"21/08/2025 10:50","Rainfall (mm)","0"
"21/08/2025 11:00","Rainfall (mm)","0"
"21/08/2025 11:10","Rainfall (mm)","0"
"21/08/2025 11:20","Rainfall (mm)","0"
"21/08/2025 11:30","Rainfall (mm)","0"
"21/08/2025 11:40","Rainfall (mm)","0"
"21/08/2025 11:50","Rainfall (mm)","0"
"21/08/2025 12:00","Rainfall (mm)","0"
"21/08/2025 12:10","Rainfall (mm)","0"
"21/08/2025 12:20","Rainfall (mm)","0"
"21/08/2025 12:30","Rainfall (mm)","0"
"21/08/2025 12:40","Rainfall (mm)","0"
"21/08/2025 12:50","Rainfall (mm)","0"
"21/08/2025 13:00","Rainfall (mm)","0"
"21/08/2025 13:10","Rainfall (mm)","0"
"21/08/2025 13:20","Rainfall (mm)","0"
"21/08/2025 13:30","Rainfall (mm)","0"
"21/08/2025 13:40","Rainfall (mm)","0"
"21/08/2025 13:50","Rainfall (mm)","0"
"21/08/2025 14:00","Rainfall (mm)","0"
"21/08/2025 14:10","Rainfall (mm)","0"
"21/08/2025 14:20","Rainfall (mm)","0"
"21/08/2025 14:30","Rainfall (mm)","0"
"21/08/2025 14:40","Rainfall (mm)","0"
"21/08/2025 14:50","Rainfall (mm)","0"
"21/08/2025 15:00","Rainfall (mm)","0"
"21/08/2025 15:10","Rainfall (mm)","0"
"21/08/2025 15:20","Rainfall (mm)","0"
"21/08/2025 15:30","Rainfall (mm)","0"
"21/08/2025 15:40","Rainfall (mm)","0"
"21/08/2025 15:50","Rainfall (mm)","0"
"21/08/2025 16:00","Rainfall (mm)","0"
"21/08/2025 16:10","Rainfall (mm)","0"
"21/08/2025 16:20","Rainfall (mm)","0"
"21/08/2025 16:30","Rainfall (mm)","0"
"21/08/2025 16:40","Rainfall (mm)","0"
"21/08/2025 16:50","Rainfall (mm)","0"
"21/08/2025 17:00","Rainfall (mm)","0"
"21/08/2025 17:10","Rainfall (mm)","0"
"21/08/2025 17:20","Rainfall (mm)","0"
"21/08/2025 17:30","Rainfall (mm)","0"
"21/08/2025 17:40","Rainfall (mm)","0"
"21/08/2025 17:50","Rainfall (mm)","0"
"21/08/2025 18:00","Rainfall (mm)","0"
"21/08/2025 18:10","Rainfall (mm)","0"
"21/08/2025 18:20","Rainfall (mm)","0"
"21/08/2025 18:30","Rainfall (mm)","0"
"21/08/2025 18:40","Rainfall (mm)","0"
"21/08/2025 18:50","Rainfall (mm)","0"
"21/08/2025 19:00","Rainfall (mm)","0"
"21/08/2025 19:10","Rainfall (mm)","0"
"21/08/2025 19:20","Rainfall (mm)","0"
"21/08/2025 19:30","Rainfall (mm)","0"
"21/08/2025 19:40","Rainfall (mm)","0"
"21/08/2025 19:50","Rainfall (mm)","0"
"21/08/2025 20:00","Rainfall (mm)","0"
"21/08/2025 20:10","Rainfall (mm)","0"
"21/08/2025 20:20","Rainfall (mm)","0"
"21/08/2025 20:30","Rainfall (mm)","0"
"21/08/2025 20:40","Rainfall (mm)","0"
"21/08/2025 20:50","Rainfall (mm)","0"
"21/08/2025 21:00","Rainfall (mm)","0"
"21/08/2025 21:10","Rainfall (mm)","0"
"21/08/2025 21:20","Rainfall (mm)","0"
"21/08/2025 21:30","Rainfall (mm)","0"
"21/08/2025 21:40","Rainfall (mm)","0"
"21/08/2025 21:50","Rainfall (mm)","0"
"21/08/2025 22:00","Rainfall (mm)","0"
"21/08/2025 22:10","Rainfall (mm)","0"
"21/08/2025 22:20","Rainfall (mm)","0"
"21/08/2025 22:30","Rainfall (mm)","0"
"21/08/2025 22:40","Rainfall (mm)","0"
"21/08/2025 22:50","Rainfall (mm)","0"
"21/08/2025 23:00","Rainfall (mm)","0"
"21/08/2025 23:10","Rainfall (mm)","0"
"21/08/2025 23:20","Rainfall (mm)","0"
"21/08/2025 23:30","Rainfall (mm)","0"
"21/08/2025 23:40","Rainfall (mm)","0"
"21/08/2025 23:50","Rainfall (mm)","0"
"22/08/2025 00:00","Rainfall (mm)","0"
"22/08/2025 00:10","Rainfall (mm)","0"
"22/08/2025 00:20","Rainfall (mm)","0"
"22/08/2025 00:30","Rainfall (mm)","0"
"22/08/2025 00:40","Rainfall (mm)","0"
